PM10,predicted_aqi_actual,predicted_aqi_predicted,actual_aqi_bucket,predicted_aqi_bucket
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
89.0,88.52,148.66,Moderate,Unhealthy for Sensitive Groups
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,81.21,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
79.0,76.82,91.18,Moderate,Moderate
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,101.11,109.0,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
84.0,86.18,109.0,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
88.0,88.97,147.9,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
87.0,91.09,142.48,Moderate,Unhealthy for Sensitive Groups
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
122.0,122.86,184.55,Unhealthy for Sensitive Groups,Unhealthy
